SOURCE_IMAGE,LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,MEAN_INTENSITY_CH3,MEDIAN_INTENSITY_CH3,MIN_INTENSITY_CH3,MAX_INTENSITY_CH3,TOTAL_INTENSITY_CH3,STD_INTENSITY_CH3,MEAN_INTENSITY_CH4,MEDIAN_INTENSITY_CH4,MIN_INTENSITY_CH4,MAX_INTENSITY_CH4,TOTAL_INTENSITY_CH4,STD_INTENSITY_CH4,MEAN_INTENSITY_CH5,MEDIAN_INTENSITY_CH5,MIN_INTENSITY_CH5,MAX_INTENSITY_CH5,TOTAL_INTENSITY_CH5,STD_INTENSITY_CH5,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,CONTRAST_CH3,SNR_CH3,CONTRAST_CH4,SNR_CH4,CONTRAST_CH5,SNR_CH5,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
20251017_20251017_Position008_20251017_20251017_Position008_corrected_xyz,ID1229,1229,3,5356.0,135.27736527089712,78.78226057690082,0.0,16200.652587890625,9.0,11.72903776214949,1.0,,177.52182835820895,182.0,26.0,255.0,951517.0,45.445782781487495,116.1893656716418,109.0,7.0,255.0,622775.0,68.21312877635164,15.933022388059701,12.0,2.0,189.0,85401.0,13.750509024063305,252.57369402985074,255.0,0.0,255.0,1353795.0,24.757532497188365,1.0,1.0,1.0,1.0,5360.0,0.0,0.09115922842980728,0.6526805639952118,0.9795037367228687,1.6856918129227358,0.003673646221165606,0.008482311092680165,1.250419628983405,11.33712745962717,-0.05066098837725133,-Infinity,5.197817892714251,0.7496171636528348,39.34080208387623,5.448600060894147,-0.06657921242808879,7.220350483463484,432.18992810828445,242.56015257291068,0.09230932845140262,0.4354189535309178,11.66761623933175
20251017_20251017_Position008_20251017_20251017_Position008_corrected_xyz,ID1214,1214,27,4371.0,141.44644855272776,57.96991859162159,0.0,16200.652587890625,9.0,10.590696258084265,1.0,,98.11182401466544,91.0,14.0,255.0,428160.0,41.69151917358964,175.1448212648946,193.0,7.0,255.0,764332.0,70.00209301242117,24.765811182401468,18.0,3.0,255.0,108078.0,26.71602884688876,252.13680109990835,255.0,0.0,255.0,1100325.0,26.871607231619368,3.0,3.0,3.0,3.0,13092.0,0.0,-0.11379535729443199,-0.6043578227163086,0.8608091406093914,2.3148417685900142,-0.09525651875563408,-0.19520003558494017,1.0108571103623776,9.433680214884275,0.010558766859344901,Infinity,0.11744192155262369,0.3137893841856968,26.14810616438597,4.526619541540079,2.9848706205363067,5.776519525095691,352.36997686662403,149.97224209624426,0.19687337816324108,0.6890782828282832,7.989349779285315
20251017_20251017_Position008_20251017_20251017_Position008_corrected_xyz,ID4455,4455,13,-1.0,14.062503995029545,74.2898360424739,0.0,16200.652587890625,9.0,5.0,1.0,,15.794967381174278,14.0,3.0,58.0,16948.0,7.449387234632773,85.09692451071761,60.0,1.0,255.0,91309.0,75.91990526065126,47.25629077353215,18.0,4.0,255.0,50706.0,63.086239541105634,171.5843429636533,255.0,0.0,255.0,184110.0,119.6919889437671,0.0,0.0,0.0,0.0,0.0,0.0,0.08458950103579721,0.3307343064143033,0.5373766571366806,0.783586089172952,0.549757475635164,0.5314499723756269,0.42238671879018913,0.851402916449007,-1.0,-Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
20251017_20251017_Position008_20251017_20251017_Position008_corrected_xyz,ID1236,1236,27,4955.0,143.96482945380083,57.590429828033145,0.0,18000.72509765625,10.0,11.28133895457294,1.0,,103.04561049445005,97.0,20.0,255.0,510591.0,42.580944058786315,165.43874873864783,176.0,1.0,255.0,819749.0,72.39697921852753,25.558627648839558,18.0,2.0,255.0,126643.0,26.470433223046186,252.7356205852674,255.0,0.0,255.0,1252305.0,23.924983955696185,3.0,3.0,3.0,3.0,14865.0,0.0,-0.0538427920116027,-0.2754282458318131,0.8342948062653247,2.078725724162411,0.011028919335767402,0.021065698280888247,1.017811814139561,10.65691798105355,0.03832850005240908,Infinity,-1.6575374561491376,0.3143283085955154,28.832856097265868,4.542485075530781,-0.22279527826752732,6.347374975997429,399.82612583537707,181.86526838355684,0.15190829774795753,0.643794671864848,9.095240418206554
20251017_20251017_Position008_20251017_20251017_Position008_corrected_xyz,ID1245,1245,3,4284.0,132.8865131870908,79.41552005957392,0.0,18000.72509765625,10.0,10.482808593279985,1.0,,168.6175783076204,171.0,34.0,255.0,721346.0,42.028132127610576,130.40813464235623,124.0,4.0,255.0,557886.0,72.88324310682937,17.2328190743338,14.0,1.0,170.0,73722.0,13.886881530916906,247.0126227208976,255.0,0.0,255.0,1056720.0,44.42346577038806,1.0,1.0,1.0,1.0,4278.0,0.0,0.059612452180706106,0.4514219663114369,0.8329448919946486,1.626199601922343,0.02644706213496718,0.06394733839598972,1.10393484835643,5.83509405667257,-0.09755239836826558,-Infinity,-2.4314833132394487,2.113560273072229,22.91592456872562,7.915345454017123,2.9097320073628223,2.8951262710960446,345.2273422004089,176.40992051480237,0.13940201142555741,0.4200628498477861,9.494463120574581
20251017_20251017_Position008_20251017_20251017_Position008_corrected_xyz,ID4462,4462,13,-1.0,15.482958944022428,73.43756258883175,0.0,18000.72509765625,10.0,5.0,1.0,,20.02050326188257,19.0,2.0,90.0,21482.0,10.12881349449148,75.14072693383038,46.0,1.0,255.0,80626.0,71.85209563823034,41.83690587138863,20.0,1.0,255.0,44891.0,54.34476092201681,138.55079217148182,255.0,0.0,255.0,148665.0,127.07942589883834,0.0,0.0,0.0,0.0,0.0,0.0,0.07739327324557468,0.2839718997387812,0.38428436211987804,0.5806218131727806,0.40905974847895477,0.4469811506544259,0.35535995080943156,0.5717123807130216,-1.0,-Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
20251017_20251017_Position008_20251017_20251017_Position008_corrected_xyz,ID4622,4622,14,-1.0,20.312505770598232,82.81257057889538,0.0,18000.72509765625,10.0,5.0,1.0,,13.919850885368128,13.0,2.0,44.0,14936.0,7.558299973221938,61.61509785647716,30.0,1.0,255.0,66113.0,63.430123995236265,22.681267474370923,18.0,4.0,147.0,24337.0,17.29849320168454,121.2022367194781,0.0,0.0,255.0,130050.0,127.40375030589618,0.4603914259086673,0.0,0.0,2.0,494.0,0.5519357350254218,-0.4548118499375485,-3.0727400309447415,0.18780485647087442,0.30717318427303564,-0.05818653572205954,-0.16201179988425907,0.23599212194651936,0.3632789391367615,-0.11968601042429063,-0.2268164225865254,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
20251017_20251017_Position008_20251017_20251017_Position008_corrected_xyz,ID1231,1231,6,4533.0,236.97107567243856,57.948236155122224,0.0,18000.72509765625,10.0,10.797887958746857,1.0,,59.39417989417989,49.0,6.0,216.0,269412.0,36.75216681309239,145.76300705467372,147.0,1.0,255.0,661181.0,77.63692422278675,21.95458553791887,16.0,2.0,255.0,99586.0,18.978248122276664,252.41402116402116,255.0,0.0,255.0,1144950.0,25.551541047272035,2.0288800705467374,2.0,1.0,3.0,9203.0,0.35738135887156874,-0.12459945499115556,-0.46004494887099284,0.8698225718178157,1.7467842547984624,-0.020934175574406313,-0.049470134284009974,1.089930088216519,10.303701209172395,0.01322605546935226,0.14821032733984793,-1.0853049378715616,-1.064281326382531,23.96354176013464,6.0710635202035705,-0.02189369323635539,3.947173617997512,366.29206138551814,183.33876575239702,0.13693950816402775,0.5166780510018212,9.57944945281771
20251017_20251017_Position008_20251017_20251017_Position008_corrected_xyz,ID1249,1249,,897.0,95.73713107724186,133.32589022972175,0.0,19800.797607421875,11.0,4.7977393687665995,1.0,,25.417693169092946,24.0,5.0,68.0,22698.0,10.512601900026459,80.84658454647257,63.0,9.0,255.0,72196.0,54.665492986081134,6.435610302351623,6.0,1.0,30.0,5747.0,3.385465436929928,251.8589025755879,255.0,0.0,255.0,224910.0,28.142498975216867,0.9003359462486002,1.0,0.0,1.0,804.0,0.2997194114144411,0.0056177950012302105,0.027013997008705576,0.5278761577809741,1.0219327025919565,0.035277313845412016,0.12955081844759045,0.9917384113409923,8.91229346971043,0.12610093666992866,0.6727608447916876,0.15975477523471585,0.01626881187395125,5.539688580607449,4.4851349966569485,-0.9014870624512966,1.2351219271519198,72.3141317619091,38.085600693207425,0.6264860727230336,0.8366013071895427,4.478671629007399
20251017_20251017_Position008_20251017_20251017_Position008_corrected_xyz,ID1234,1234,27,4282.0,141.245737525593,58.52004454895446,0.0,19800.797607421875,11.0,10.496278710924338,1.0,,90.90760615958936,85.0,14.0,252.0,389630.0,38.961308072628526,179.62622491833878,195.0,10.0,255.0,769878.0,67.16150480368664,24.788847410172654,18.0,3.0,255.0,106245.0,25.108613104273978,252.85814279048063,255.0,0.0,255.0,1083750.0,23.27471648079867,3.0,3.0,3.0,3.0,12858.0,0.0,-0.1135425286870359,-0.5977193913240597,0.8607942119775068,2.4744592818218583,0.01998004098633201,0.038678382710830586,1.0126292441330351,10.932241743820441,0.028669724770642186,Infinity,-0.4714915436209768,0.07334204213545893,25.632691915534927,4.255564268439271,2.8912406355164455,6.023335637446669,346.1151273001642,145.0872380232217,0.20661983883893958,0.7059259259259258,7.7986408948173835
20251017_20251017_Position008_20251017_20251017_Position008_corrected_xyz,ID4628,4628,14,-1.0,23.153415668584,81.96029712525323,0.0,19800.797607421875,11.0,5.0,1.0,,22.76514445479963,16.0,3.0,196.0,24427.0,21.128048141889877,51.76607642124883,21.0,1.0,255.0,55545.0,61.864593088195626,19.461323392357876,15.0,3.0,156.0,20882.0,15.737013270625237,103.61602982292638,0.0,0.0,255.0,111180.0,125.30138965816558,0.8816402609506058,1.0,0.0,2.0,946.0,0.581082617642971,-0.3738697754745974,-1.286757525807902,0.13403484967636897,0.19779914716872385,-0.011904388673814662,-0.029798073132940844,0.11667047793276933,0.17279731827163883,0.05967315276132361,0.17087974146651524,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
20251017_20251017_Position008_20251017_20251017_Position008_corrected_xyz,ID4469,4469,13,-1.0,17.471595872612465,74.00574489125985,0.0,19800.797607421875,11.0,5.0,1.0,,19.69431500465983,17.0,3.0,65.0,21132.0,9.774783623665833,54.2851817334576,26.0,1.0,255.0,58248.0,65.0020144233603,34.83783783783784,15.0,2.0,255.0,37381.0,54.58966490759655,121.91519105312209,0.0,0.0,255.0,130815.0,127.43702454979858,0.09133271202236719,0.0,0.0,2.0,98.0,0.4177156631093818,0.044603348227172955,0.17205994138941982,0.217244729553359,0.29809577611099,0.33571328693180286,0.3207938579975417,0.30903969932866515,0.4517037035519317,-0.6818503746021954,-0.937202106939946,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
20251017_20251017_Position008_20251017_20251017_Position008_corrected_xyz,ID1238,1238,6,4347.0,244.0137885469459,58.919962607271366,0.0,19800.797607421875,11.0,10.559723028403297,1.0,,50.76914206642066,43.0,6.0,169.0,220135.0,30.924284926294444,150.84547970479704,153.0,6.0,255.0,654066.0,72.54037649321067,20.614852398523986,15.0,2.0,255.0,89386.0,19.63295727060197,253.1180811808118,255.0,0.0,255.0,1097520.0,21.827907929427454,1.9515682656826567,2.0,1.0,3.0,8462.0,0.3368314723757042,-0.12293665367102038,-0.46023599299650614,0.8309014554437782,1.8874134285052442,-0.0635924505341079,-0.1426149842654764,0.9851179069165754,11.509142267037788,-0.004311499144559722,-0.05017713866374498,-0.7498721382315675,-0.08182110619399056,29.14815526878319,3.937886337791168,0.005758670636339724,7.401979835998242,350.31192958991807,168.92685314116042,0.1542650013852366,0.6410426820262893,9.025499122220378
20251017_20251017_Position008_20251017_20251017_Position008_corrected_xyz,ID1240,1240,,1047.0,39.30251275885821,74.48425469997312,0.0,19800.797607421875,11.0,5.183803006091288,1.0,,158.62332695984705,170.0,29.0,255.0,165920.0,54.46837097062364,52.234225621414915,42.0,3.0,233.0,54637.0,36.56242763503576,19.17590822179732,14.0,2.0,146.0,20058.0,15.598234254356157,248.90535372848947,255.0,0.0,255.0,260355.0,38.96718813584601,1.7667304015296368,2.0,1.0,2.0,1848.0,0.4231146959246478,0.061799712506561286,0.33899751514856186,0.40633183910528925,0.8255496108953756,0.11105104621480875,0.2457531773594302,0.8234492448511541,5.769103382223585,0.039878188457547856,0.3202544113805062,0.14593894277839828,-0.3572786497414642,6.7857961406601355,4.9088017331524725,1.0470496352525318,1.3823732367985133,84.42029221312153,54.28168006855379,0.36003950263295337,0.6432964329643293,5.907855378794962
20251017_20251017_Position008_20251017_20251017_Position008_corrected_xyz,ID1247,1247,3,4269.0,132.35064829844148,78.55753421834714,0.0,19800.797607421875,11.0,10.465026038333317,1.0,,172.41781946072683,175.0,59.0,255.0,735362.0,39.024098503435866,133.92379835873388,130.0,7.0,255.0,571185.0,70.12583542603561,16.074091441969518,12.0,2.0,168.0,68556.0,13.493697603861966,245.2543962485346,255.0,0.0,255.0,1046010.0,48.894914933924326,1.0,1.0,1.0,1.0,4265.0,0.0,0.04444508414208269,0.37602557789478025,0.8260539840774973,1.7278439769933756,0.029551992576940224,0.0683854867556871,1.0267094566390471,5.082052766515993,-0.07695085400642765,-Infinity,-0.8176298502369882,0.08685994653764881,23.752445800992263,4.961425074944982,3.031397192548581,4.787424065102033,344.0570800234582,173.03525940733616,0.1444013144407304,0.5406810831378022,9.328662020190336
20251017_20251017_Position008_20251017_20251017_Position008_corrected_xyz,ID1216,1216,3,4332.0,127.54120292798247,79.52891861530816,0.0,21600.8701171875,12.0,10.54207021491702,1.0,,170.77136258660508,172.0,53.0,255.0,739440.0,38.682332623987215,129.27806004618938,128.0,9.0,255.0,559774.0,66.9297256562129,16.27066974595843,12.0,2.0,127.0,70452.0,12.030729644406192,248.16859122401848,255.0,0.0,255.0,1074570.0,41.1792753238122,1.0,1.0,1.0,1.0,4330.0,0.0,0.030429286332037307,0.26073897722671774,0.8604187012724674,1.7866312337816288,0.040988645158549934,0.10650280089083645,1.0790355773418872,6.255642973801575,-0.047430249632892794,-Infinity,-1.4185502162404526,-0.14415075862028884,25.697512653799077,4.261773534880453,3.009528757686765,6.0297696354529355,349.1416674129675,166.50159204329054,0.15826131309416136,0.575227710923476,8.91081751115826
20251017_20251017_Position008_20251017_20251017_Position008_corrected_xyz,ID1211,1211,27,4516.0,142.3173266654958,58.16380926135071,0.0,21600.8701171875,12.0,10.76989636514573,1.0,,85.70476190476191,79.0,10.0,245.0,386957.0,39.44121059757848,168.4376522702104,180.0,9.0,255.0,760496.0,69.66451857460125,22.580952380952382,16.0,1.0,255.0,101953.0,23.76788863843237,250.0299003322259,255.0,0.0,255.0,1128885.0,35.25547925896761,3.0,3.0,3.0,3.0,13545.0,0.0,-0.1385395822224078,-0.6989132245803109,0.851088159401318,2.2233353883716003,-0.06264076604950963,-0.12697921701877699,1.014575008813048,7.143253110584606,0.018373822633037745,Infinity,-0.35847116826899655,0.1484591238238311,25.595134221076158,4.744553779644961,2.968325909303078,5.394634650551156,364.395429581495,150.28988225028817,0.20273246309155893,0.6614900007325474,7.873054967607767
20251017_20251017_Position008_20251017_20251017_Position008_corrected_xyz,ID4483,4483,13,-1.0,13.494322015432392,73.43756258883175,0.0,21600.8701171875,12.0,5.0,1.0,,16.80708294501398,15.0,2.0,63.0,18034.0,8.156186769619255,20.255358807082946,16.0,1.0,128.0,21734.0,16.816060189738433,11.254426840633737,10.0,2.0,64.0,12076.0,6.828355434566328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06494731924265282,0.2513438609512819,-0.11686062146090243,-0.31877527181710247,-0.21067419547181573,-0.8798169042296968,-1.0,-Infinity,-1.0,-Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
20251017_20251017_Position008_20251017_20251017_Position008_corrected_xyz,ID1221,1221,14,2303.0,20.498630068547467,82.08293146107025,0.0,21600.8701171875,12.0,7.666738615881184,1.0,,46.02100656455142,17.0,2.0,255.0,105158.0,58.94113463342931,91.72866520787746,80.0,2.0,255.0,209600.0,63.73796982204111,28.920787746170678,18.0,3.0,221.0,66084.0,32.3853539156334,245.84901531728664,255.0,0.0,255.0,561765.0,47.44202338050698,0.6695842450765864,0.0,0.0,2.0,1530.0,0.808106938201572,-0.19005999610358573,-0.36644220118892235,0.7521727083683631,1.2355988725550362,0.2871013161990257,0.39839503314335556,0.9826460419115175,5.136735308031569,-0.10544678257381764,-0.19534105882008007,-2.604794234822607,0.3477030176987245,18.931752365510544,4.021610865584881,2.857794297708783,4.707504778127561,184.65930074916074,120.87328182254892,0.1588255701976671,0.5294457942843925,8.894974767008716
20251017_20251017_Position008_20251017_20251017_Position008_corrected_xyz,ID1207,1207,6,4810.0,257.9578368824218,58.01713499265962,0.0,21600.8701171875,12.0,11.125987779652057,1.0,,53.921052631578945,50.0,7.0,180.0,260223.0,30.16697889683675,140.02776626605885,137.0,6.0,255.0,675774.0,73.40350866135104,18.971819312059676,14.0,0.0,242.0,91558.0,17.944532658065036,252.72793203481143,255.0,0.0,255.0,1219665.0,23.965267504930175,1.8228346456692914,2.0,1.0,2.0,8797.0,0.3818481433362473,-0.13200993602980782,-0.5436863189934846,0.7448693917092688,1.628712919170395,0.09707108872887414,0.18709490189566982,0.8953960488905811,9.963597179698944,0.05922427248435478,0.5338243711101499,-1.1175761762254555,-1.1268096836515302,22.13937464694236,7.152338224536858,-0.021825550922168997,3.095403761946111,388.8902275611148,173.18049166760386,0.16294421911908816,0.5079055549699584,8.781838647282488
20251017_20251017_Position008_20251017_20251017_Position008_corrected_xyz,ID1250,1250,27,4699.0,139.90434330890446,58.75148365114624,0.0,23400.942626953125,13.0,10.976631087476338,1.0,,82.75319965870307,75.0,11.0,245.0,387947.0,39.05449479220708,170.23592150170649,182.0,8.0,255.0,798066.0,69.4193526816391,22.173421501706486,16.0,2.0,255.0,103949.0,23.060666219840687,248.69027303754265,255.0,0.0,255.0,1165860.0,39.616947289983564,3.0,3.0,3.0,3.0,14064.0,0.0,-0.13768907203166114,-0.6766737812043933,0.8464981464358238,2.248421748062209,-0.04854046059826919,-0.0981080009930556,1.0021874413244993,6.284229113890637,0.022243737141474026,Infinity,-0.6767682216213435,0.11842185224552484,26.105908867973888,4.86966884057165,2.9629661075524547,5.360920777707199,378.5192834412427,152.60202215348477,0.2042571632964049,0.6622423044337754,7.843615280607439
20251017_20251017_Position008_20251017_20251017_Position008_corrected_xyz,ID1258,1258,14,3133.0,36.17808683391466,78.64083382545606,0.0,23400.942626953125,13.0,8.941336532548673,1.0,,79.27993579454254,60.0,2.0,255.0,246957.0,69.07926877460352,94.72616372391653,78.0,3.0,255.0,295072.0,66.42248977273937,22.81284109149278,18.0,4.0,195.0,71062.0,16.33985837928095,247.95987158908508,255.0,0.0,255.0,772395.0,41.78791600686575,1.2613162118780097,2.0,0.0,2.0,3929.0,0.8766742132343414,-0.04268587709328832,-0.10234704245243238,0.7394517082437242,1.2125013613151063,0.04386583122058063,0.11733910303843585,0.9797342687956708,5.873028164597727,-0.07953464812191191,-0.24863637179512652,-0.09069111421992287,0.4942266571970572,30.580017965372576,2.936647519344823,-0.26653140337356446,10.413240868687943,251.1624754944878,163.1694197522892,0.11854604806827727,0.5807595409163012,10.295830678406686
20251017_20251017_Position008_20251017_20251017_Position008_corrected_xyz,ID1259,1259,3,3799.0,121.13402159991642,80.21174416128676,0.0,23400.942626953125,13.0,9.884947275956732,1.0,,171.3145712782746,172.0,56.0,255.0,651338.0,38.42307229101757,137.87585481325618,135.0,9.0,255.0,524204.0,70.16485905581594,16.78485007890584,13.0,2.0,109.0,63816.0,13.001406510889135,252.98790110468175,255.0,0.0,255.0,961860.0,22.564808842954715,1.0,1.0,1.0,1.0,3802.0,0.0,0.016906952644804088,0.14825738344614767,0.8816513091704627,1.8414344607155075,0.07657928698144109,0.18366331688008286,1.1275842772455007,11.883936653961571,-0.041327173456530884,-Infinity,-0.8494517262586935,-0.5341600600886965,23.614015960194738,4.26287535423043,-0.10280261289984913,5.539457290666604,306.971875174577,151.5627002356847,0.1679282580843625,0.5983168161082265,8.650536451047296
20251017_20251017_Position008_20251017_20251017_Position008_corrected_xyz,ID1254,1254,6,3991.0,249.6716364688171,62.09959508322353,0.0,23400.942626953125,13.0,10.119953830229129,1.0,,65.53035624686403,55.0,5.0,223.0,261204.0,43.44054280936092,159.88886101354743,171.0,3.0,255.0,637317.0,75.60899843121251,20.533868539889614,14.0,1.0,222.0,81848.0,21.375920315199032,253.33667837431008,255.0,0.0,255.0,1009800.0,20.530127065985567,1.6133968891118917,2.0,1.0,2.0,6431.0,0.48703249787131847,0.046403743279803296,0.13379226688332566,1.001027750842635,2.115766444321636,0.22171806300508218,0.3486631359623406,1.1395892551767859,13.144811659059332,-0.014607487614280578,-0.0982153884527671,1.3536988562357144,0.5243513556545255,18.59329234809768,8.465959412859517,-0.008681103239406658,2.196241612008566,321.7413909250564,161.949322766063,0.1541553233512114,0.4918265375362407,9.028709270816655
